chore_difficulty,zain_pts,jasmine_pts,justin_pts,chloe_pts,assigned_to
20.0,340.0,340.0,350.0,380.0,3
10.0,360.0,340.0,350.0,380.0,1
100.0,360.0,350.0,350.0,380.0,1
100.0,360.0,450.0,350.0,380.0,2
10.0,360.0,450.0,450.0,380.0,3
60.0,370.0,450.0,450.0,380.0,3
55.14473684210526,430.0,450.0,450.0,380.0,0
90.0,430.0,450.0,450.0,390.0,0
100.0,430.0,450.0,450.0,480.0,3
30.0,530.0,450.0,450.0,480.0,1
50.0,530.0,480.0,450.0,480.0,2
60.0,0.0,0.0,0.0,0.0,3
100.0,60.0,0.0,0.0,0.0,1
60.0,60.0,100.0,0.0,0.0,2
60.0,0.0,0.0,0.0,0.0,3
60.0,60.0,0.0,0.0,0.0,1
100.0,60.0,60.0,0.0,0.0,2
50.0,60.0,60.0,100.0,0.0,0
80.0,0.0,0.0,0.0,0.0,3
20.0,80.0,0.0,0.0,0.0,1
70.0,80.0,20.0,0.0,0.0,2
40.0,80.0,20.0,70.0,0.0,0
20.0,80.0,20.0,70.0,40.0,1
20.0,80.0,40.0,70.0,40.0,1
30.0,80.0,60.0,70.0,40.0,0
100.0,80.0,60.0,70.0,70.0,1
30.0,80.0,160.0,70.0,70.0,2
80.0,80.0,160.0,100.0,70.0,0
90.0,0.0,0.0,0.0,0.0,3
40.0,90.0,0.0,0.0,0.0,1
40.0,90.0,40.0,0.0,0.0,2
60.0,90.0,40.0,40.0,0.0,0
80.0,90.0,40.0,40.0,60.0,1
90.0,90.0,120.0,260.3263157894737,60.0,2
90.0,90.0,120.0,130.0,60.0,0
90.0,90.0,120.0,130.0,150.0,3
40.0,180.0,120.0,130.0,150.0,1
30.0,180.0,160.0,130.0,150.0,2
60.0,180.0,160.0,160.0,150.0,0
40.0,180.0,160.0,160.0,210.0,1
40.0,180.0,200.0,160.0,210.0,2
30.0,180.0,200.0,260.3263157894737,210.0,3
60.0,210.0,200.0,200.0,210.0,1
100.0,0.0,0.0,0.0,0.0,3
60.0,100.0,0.0,0.0,0.0,1
40.0,100.0,60.0,0.0,0.0,2
40.0,100.0,60.0,40.0,0.0,0
10.0,100.0,60.0,40.0,40.0,2
20.0,100.0,60.0,50.0,40.0,0
60.0,100.0,60.0,50.0,60.0,2
70.0,0.0,0.0,0.0,0.0,3
90.0,70.0,0.0,0.0,0.0,1
10.0,70.0,90.0,0.0,0.0,2
100.0,70.0,90.0,10.0,0.0,0
10.0,70.0,90.0,10.0,100.0,2
40.0,70.0,90.0,20.0,100.0,2
80.0,70.0,90.0,60.0,100.0,2
20.0,70.0,90.0,140.0,100.0,3
60.0,90.0,90.0,140.0,100.0,3
10.0,150.0,90.0,140.0,100.0,1
30.0,150.0,100.0,140.0,100.0,1
30.0,150.0,130.0,140.0,100.0,0
10.0,0.0,0.0,0.0,0.0,3
90.0,10.0,0.0,0.0,0.0,1
80.0,10.0,90.0,0.0,0.0,2
50.0,10.0,90.0,80.0,0.0,0
70.0,10.0,90.0,80.0,50.0,3
80.0,80.0,90.0,80.0,50.0,0
60.0,80.0,90.0,80.0,130.0,3
20.0,140.0,90.0,80.0,130.0,2
70.0,140.0,90.0,100.0,130.0,1
10.0,140.0,160.0,100.0,130.0,2
55.14473684210526,140.0,160.0,110.0,130.0,2
100.0,140.0,160.0,200.0,130.0,0
20.0,0.0,0.0,0.0,0.0,3
80.0,20.0,0.0,0.0,0.0,1
30.0,20.0,80.0,0.0,0.0,2
20.0,0.0,0.0,0.0,0.0,3
60.0,20.0,0.0,0.0,0.0,1
90.0,20.0,60.0,260.3263157894737,0.0,2
100.0,20.0,60.0,90.0,0.0,0
70.0,20.0,60.0,90.0,100.0,3
50.0,90.0,60.0,90.0,100.0,1
100.0,90.0,110.0,90.0,100.0,3
10.0,190.0,110.0,260.3263157894737,100.0,2
20.0,190.0,110.0,100.0,100.0,2
60.0,190.0,110.0,120.0,100.0,0
60.0,190.0,110.0,120.0,160.0,1
50.0,190.0,170.0,120.0,160.0,2
100.0,190.0,170.0,170.0,160.0,0
10.0,190.0,170.0,170.0,260.0,1
70.0,190.0,180.0,170.0,260.0,2
90.0,190.0,180.0,240.0,260.0,1
50.0,190.0,270.0,240.0,260.0,3
100.0,240.0,270.0,240.0,260.0,3
50.0,340.0,270.0,240.0,260.0,2
55.14473684210526,340.0,270.0,290.0,260.0,0
90.0,340.0,270.0,290.0,280.0,1
30.0,340.0,360.0,290.0,280.0,0
55.14473684210526,340.0,360.0,260.3263157894737,310.0,2
20.0,340.0,360.0,330.0,310.0,0
20.0,340.0,360.0,330.0,330.0,2
100.0,340.0,360.0,350.0,330.0,0
30.0,340.0,360.0,350.0,430.0,3
40.0,370.0,360.0,350.0,430.0,2
55.14473684210526,370.0,360.0,390.0,430.0,1
55.14473684210526,370.0,390.0,390.0,430.0,3
10.0,380.0,390.0,390.0,430.0,3
80.0,390.0,390.0,260.3263157894737,430.0,3
100.0,470.0,390.0,390.0,430.0,1
50.0,470.0,490.0,260.3263157894737,430.0,2
90.0,470.0,490.0,440.0,430.0,0
40.0,470.0,490.0,440.0,520.0,2
55.14473684210526,470.0,490.0,480.0,520.0,3
55.14473684210526,500.0,490.0,480.0,520.0,2
10.0,500.0,490.0,490.0,520.0,1
55.14473684210526,500.0,500.0,490.0,520.0,2
100.0,500.0,500.0,580.0,520.0,3
30.0,600.0,500.0,580.0,520.0,1
30.0,600.0,530.0,260.3263157894737,520.0,0
20.0,600.0,530.0,580.0,550.0,1
55.14473684210526,600.0,550.0,580.0,550.0,1
20.0,600.0,610.0,580.0,550.0,0
50.0,600.0,610.0,580.0,570.0,0
40.0,0.0,0.0,0.0,0.0,3
40.0,0.0,0.0,0.0,0.0,3
30.0,40.0,0.0,0.0,0.0,1
50.0,40.0,30.0,0.0,0.0,2
70.0,40.0,30.0,50.0,0.0,0
10.0,40.0,30.0,50.0,70.0,1
100.0,40.0,40.0,50.0,70.0,3
30.0,140.0,40.0,50.0,70.0,1
70.0,140.0,70.0,50.0,70.0,2
40.0,140.0,70.0,120.0,70.0,1
10.0,140.0,110.0,120.0,70.0,0
60.0,140.0,110.0,260.3263157894737,80.0,0
80.0,140.0,110.0,120.0,140.0,1
60.0,0.0,0.0,0.0,0.0,3
80.0,60.0,0.0,0.0,0.0,1
30.0,0.0,0.0,0.0,0.0,3
70.0,30.0,0.0,0.0,0.0,1
70.0,30.0,70.0,0.0,0.0,2
50.0,30.0,70.0,70.0,0.0,0
40.0,30.0,70.0,70.0,50.0,3
10.0,70.0,70.0,70.0,50.0,0
100.0,70.0,70.0,70.0,60.0,0
50.0,70.0,70.0,70.0,160.0,3
70.0,120.0,70.0,70.0,160.0,1
30.0,0.0,0.0,0.0,0.0,3
100.0,30.0,0.0,0.0,0.0,1
70.0,30.0,100.0,0.0,0.0,2
20.0,30.0,100.0,70.0,0.0,0
100.0,30.0,100.0,70.0,20.0,0
80.0,30.0,100.0,70.0,120.0,3
30.0,0.0,0.0,0.0,0.0,3
100.0,30.0,0.0,260.3263157894737,0.0,1
100.0,30.0,100.0,0.0,0.0,2
30.0,30.0,100.0,100.0,0.0,0
60.0,30.0,100.0,100.0,30.0,3
70.0,90.0,100.0,100.0,30.0,0
20.0,90.0,100.0,100.0,100.0,3
90.0,110.0,100.0,100.0,100.0,1
50.0,110.0,190.0,100.0,100.0,2
20.0,110.0,190.0,150.0,100.0,0
70.0,110.0,190.0,150.0,120.0,3
70.0,180.0,190.0,260.3263157894737,120.0,0
90.0,180.0,190.0,150.0,190.0,2
90.0,180.0,190.0,240.0,190.0,3
40.0,270.0,190.0,240.0,190.0,1
70.0,270.0,230.0,240.0,190.0,0
10.0,270.0,230.0,240.0,260.0,1
20.0,270.0,240.0,240.0,260.0,1
40.0,270.0,260.0,240.0,260.0,2
60.0,270.0,260.0,280.0,260.0,1
90.0,270.0,320.0,280.0,260.0,0
30.0,270.0,320.0,280.0,350.0,3
20.0,300.0,320.0,280.0,350.0,2
100.0,0.0,0.0,0.0,0.0,3
30.0,100.0,0.0,0.0,0.0,1
90.0,100.0,30.0,0.0,0.0,2
50.0,0.0,0.0,0.0,0.0,3
60.0,50.0,0.0,0.0,0.0,1
70.0,50.0,60.0,0.0,0.0,2
55.14473684210526,50.0,60.0,70.0,0.0,0
30.0,50.0,60.0,260.3263157894737,100.0,3
20.0,80.0,60.0,70.0,100.0,1
70.0,80.0,80.0,70.0,100.0,2
90.0,80.0,80.0,140.0,100.0,3
10.0,0.0,0.0,0.0,0.0,3
80.0,10.0,0.0,0.0,0.0,1
30.0,10.0,80.0,0.0,0.0,2
60.0,10.0,80.0,30.0,0.0,0
30.0,10.0,80.0,30.0,60.0,3
70.0,40.0,80.0,30.0,60.0,2
10.0,40.0,80.0,100.0,60.0,3
100.0,50.0,80.0,100.0,60.0,3
90.0,150.0,80.0,100.0,60.0,0
100.0,0.0,0.0,0.0,0.0,3
60.0,100.0,0.0,0.0,0.0,1
100.0,100.0,60.0,0.0,0.0,2
80.0,100.0,60.0,260.3263157894737,0.0,0
10.0,100.0,60.0,100.0,80.0,1
80.0,100.0,70.0,100.0,80.0,1
80.0,100.0,150.0,100.0,80.0,0
40.0,100.0,150.0,100.0,160.0,3
40.0,140.0,150.0,100.0,160.0,2
55.14473684210526,140.0,150.0,140.0,160.0,3
70.0,230.0,150.0,140.0,160.0,2
90.0,230.0,150.0,210.0,160.0,1
50.0,230.0,240.0,260.3263157894737,160.0,0
10.0,230.0,240.0,210.0,210.0,2
60.0,230.0,240.0,220.0,210.0,0
80.0,0.0,0.0,0.0,0.0,3
100.0,80.0,0.0,0.0,0.0,1
90.0,80.0,100.0,0.0,0.0,2
100.0,80.0,100.0,90.0,0.0,0
100.0,80.0,100.0,90.0,100.0,3
50.0,180.0,100.0,90.0,100.0,2
20.0,180.0,100.0,140.0,100.0,1
60.0,180.0,120.0,140.0,100.0,0
10.0,180.0,120.0,260.3263157894737,160.0,1
30.0,180.0,130.0,140.0,160.0,1
90.0,180.0,160.0,140.0,160.0,2
10.0,180.0,160.0,230.0,160.0,1
50.0,180.0,170.0,230.0,160.0,0
20.0,180.0,170.0,230.0,210.0,1
30.0,180.0,190.0,230.0,210.0,3
50.0,210.0,190.0,230.0,210.0,1
90.0,210.0,240.0,230.0,210.0,3
50.0,0.0,0.0,0.0,0.0,3
60.0,50.0,0.0,0.0,0.0,1
90.0,50.0,60.0,0.0,0.0,2
20.0,50.0,60.0,90.0,0.0,0
50.0,0.0,0.0,0.0,0.0,3
10.0,50.0,0.0,0.0,0.0,1
55.14473684210526,50.0,10.0,0.0,0.0,2
100.0,50.0,10.0,80.0,0.0,0
50.0,0.0,0.0,0.0,0.0,3
30.0,50.0,0.0,0.0,0.0,1
100.0,50.0,30.0,0.0,0.0,2
55.14473684210526,50.0,30.0,100.0,0.0,0
90.0,50.0,30.0,100.0,20.0,0
70.0,50.0,30.0,100.0,110.0,1
10.0,50.0,100.0,100.0,110.0,3
100.0,60.0,100.0,100.0,110.0,3
30.0,160.0,100.0,260.3263157894737,110.0,1
80.0,160.0,130.0,100.0,110.0,2
20.0,160.0,130.0,180.0,110.0,0
30.0,160.0,130.0,180.0,130.0,1
30.0,160.0,160.0,180.0,130.0,0
20.0,160.0,160.0,180.0,160.0,3
55.14473684210526,0.0,0.0,0.0,0.0,3
30.0,90.0,0.0,0.0,0.0,1
100.0,90.0,30.0,0.0,0.0,2
40.0,90.0,30.0,100.0,0.0,0
70.0,90.0,30.0,100.0,40.0,1
10.0,90.0,100.0,100.0,40.0,0
20.0,90.0,100.0,100.0,50.0,0
55.14473684210526,90.0,100.0,100.0,70.0,0
100.0,90.0,100.0,100.0,170.0,3
50.0,190.0,100.0,260.3263157894737,170.0,1
40.0,190.0,150.0,100.0,170.0,2
60.0,190.0,150.0,140.0,170.0,2
20.0,190.0,150.0,200.0,170.0,1
60.0,190.0,170.0,200.0,170.0,1
40.0,190.0,230.0,200.0,170.0,0
60.0,190.0,230.0,200.0,210.0,3
30.0,250.0,230.0,200.0,210.0,2
80.0,250.0,230.0,230.0,210.0,0
60.0,250.0,230.0,230.0,290.0,1
50.0,250.0,290.0,230.0,290.0,2
10.0,250.0,290.0,280.0,290.0,3
90.0,260.0,290.0,280.0,290.0,3
40.0,350.0,290.0,280.0,290.0,2
10.0,350.0,290.0,320.0,290.0,1
20.0,350.0,300.0,320.0,290.0,0
20.0,350.0,300.0,320.0,310.0,1
55.14473684210526,350.0,320.0,320.0,310.0,0
20.0,350.0,320.0,320.0,330.0,1
30.0,350.0,340.0,320.0,330.0,2
30.0,350.0,340.0,350.0,330.0,0
20.0,350.0,340.0,350.0,360.0,1
40.0,350.0,360.0,350.0,360.0,3
80.0,390.0,360.0,350.0,360.0,2
50.0,390.0,360.0,430.0,360.0,1
30.0,390.0,410.0,430.0,360.0,0
100.0,390.0,410.0,430.0,390.0,3
20.0,490.0,410.0,430.0,390.0,0
40.0,490.0,410.0,430.0,410.0,1
20.0,490.0,450.0,430.0,410.0,0
50.0,490.0,450.0,430.0,430.0,2
20.0,490.0,450.0,480.0,430.0,0
50.0,490.0,450.0,480.0,450.0,1
20.0,490.0,500.0,480.0,450.0,0
20.0,490.0,500.0,480.0,470.0,0
60.0,490.0,500.0,480.0,490.0,2
40.0,490.0,500.0,540.0,490.0,3
30.0,530.0,500.0,540.0,490.0,0
60.0,530.0,500.0,540.0,520.0,1
50.0,530.0,560.0,540.0,520.0,0
90.0,530.0,560.0,540.0,570.0,3
55.14473684210526,620.0,560.0,540.0,570.0,2
70.0,620.0,560.0,630.0,570.0,1
40.0,620.0,630.0,630.0,570.0,0
55.14473684210526,620.0,630.0,630.0,610.0,0
40.0,620.0,630.0,630.0,660.0,3
30.0,660.0,630.0,260.3263157894737,660.0,1
80.0,660.0,660.0,630.0,660.0,2
90.0,660.0,660.0,710.0,660.0,3
80.0,750.0,660.0,710.0,660.0,1
80.0,750.0,740.0,710.0,660.0,0
20.0,750.0,740.0,710.0,740.0,2
20.0,750.0,740.0,730.0,740.0,2
20.0,750.0,740.0,750.0,740.0,1
10.0,750.0,760.0,750.0,740.0,0
60.0,750.0,760.0,750.0,750.0,3
50.0,810.0,760.0,750.0,750.0,2
50.0,810.0,760.0,800.0,750.0,0
100.0,810.0,760.0,800.0,800.0,1
10.0,810.0,860.0,800.0,800.0,2
30.0,810.0,860.0,810.0,800.0,0
30.0,810.0,860.0,810.0,830.0,3
40.0,840.0,860.0,810.0,830.0,2
70.0,840.0,860.0,850.0,830.0,0
10.0,840.0,860.0,850.0,900.0,3
50.0,850.0,860.0,850.0,900.0,3
90.0,900.0,860.0,850.0,900.0,2
10.0,900.0,860.0,940.0,900.0,1
60.0,900.0,870.0,940.0,900.0,1
60.0,900.0,930.0,940.0,900.0,3
80.0,960.0,930.0,940.0,900.0,0
40.0,960.0,930.0,940.0,980.0,1
50.0,960.0,970.0,940.0,980.0,2
10.0,0.0,0.0,0.0,0.0,3
50.0,10.0,0.0,0.0,0.0,1
40.0,10.0,50.0,0.0,0.0,2
60.0,10.0,50.0,40.0,0.0,0
20.0,10.0,50.0,40.0,60.0,3
80.0,0.0,0.0,260.3263157894737,0.0,3
90.0,80.0,0.0,0.0,0.0,1
55.14473684210526,80.0,90.0,0.0,0.0,2
55.14473684210526,80.0,90.0,100.0,0.0,0
30.0,80.0,90.0,100.0,100.0,3
30.0,110.0,90.0,100.0,100.0,1
40.0,0.0,0.0,0.0,0.0,3
60.0,40.0,0.0,0.0,0.0,1
10.0,0.0,0.0,0.0,0.0,3
90.0,10.0,0.0,0.0,0.0,1
60.0,10.0,90.0,0.0,0.0,2
70.0,10.0,90.0,60.0,0.0,0
55.14473684210526,10.0,90.0,60.0,70.0,3
10.0,70.0,90.0,60.0,70.0,2
60.0,70.0,90.0,70.0,70.0,3
30.0,130.0,90.0,70.0,70.0,2
10.0,130.0,90.0,100.0,70.0,0
80.0,130.0,90.0,100.0,80.0,0
80.0,130.0,90.0,100.0,160.0,1
70.0,130.0,170.0,100.0,160.0,2
30.0,130.0,170.0,170.0,160.0,3
60.0,160.0,170.0,170.0,160.0,3
60.0,0.0,0.0,0.0,0.0,3
60.0,60.0,0.0,0.0,0.0,1
50.0,60.0,60.0,0.0,0.0,2
55.14473684210526,60.0,60.0,50.0,0.0,0
90.0,60.0,60.0,50.0,50.0,2
90.0,60.0,60.0,140.0,50.0,0
40.0,60.0,60.0,140.0,140.0,3
55.14473684210526,100.0,60.0,140.0,140.0,1
40.0,100.0,130.0,140.0,140.0,3
100.0,140.0,130.0,140.0,140.0,1
20.0,140.0,230.0,140.0,140.0,3
40.0,160.0,230.0,140.0,140.0,2
40.0,160.0,230.0,180.0,140.0,0
60.0,160.0,230.0,180.0,180.0,3
40.0,220.0,230.0,180.0,180.0,2
60.0,220.0,230.0,220.0,180.0,0
30.0,220.0,230.0,220.0,240.0,3
90.0,250.0,230.0,220.0,240.0,2
70.0,0.0,0.0,0.0,0.0,3
70.0,70.0,0.0,0.0,0.0,1
90.0,70.0,70.0,0.0,0.0,2
50.0,70.0,70.0,90.0,0.0,0
90.0,70.0,70.0,90.0,50.0,0
90.0,70.0,70.0,90.0,140.0,3
20.0,160.0,70.0,90.0,140.0,1
40.0,160.0,90.0,90.0,140.0,1
50.0,160.0,130.0,90.0,140.0,2
70.0,160.0,130.0,140.0,140.0,1
50.0,160.0,200.0,140.0,140.0,2
20.0,0.0,0.0,0.0,0.0,3
80.0,20.0,0.0,0.0,0.0,1
30.0,20.0,80.0,0.0,0.0,2
20.0,20.0,80.0,30.0,0.0,0
30.0,20.0,80.0,30.0,20.0,3
10.0,50.0,80.0,30.0,20.0,0
30.0,50.0,80.0,30.0,30.0,2
50.0,50.0,80.0,60.0,30.0,0
100.0,50.0,80.0,60.0,80.0,3
20.0,0.0,0.0,0.0,0.0,3
60.0,20.0,0.0,0.0,0.0,1
50.0,20.0,60.0,0.0,0.0,2
10.0,20.0,60.0,50.0,0.0,0
50.0,20.0,60.0,50.0,10.0,0
50.0,20.0,60.0,50.0,60.0,3
55.14473684210526,0.0,0.0,0.0,0.0,3
50.0,40.0,0.0,0.0,0.0,1
20.0,40.0,50.0,260.3263157894737,0.0,2
40.0,40.0,50.0,20.0,0.0,0
30.0,40.0,50.0,20.0,40.0,2
60.0,40.0,50.0,50.0,40.0,3
90.0,100.0,50.0,50.0,40.0,0
20.0,100.0,50.0,50.0,130.0,1
60.0,100.0,70.0,50.0,130.0,2
70.0,100.0,70.0,110.0,130.0,1
10.0,100.0,140.0,110.0,130.0,3
10.0,110.0,140.0,110.0,130.0,3
60.0,120.0,140.0,110.0,130.0,2
90.0,120.0,140.0,170.0,130.0,3
10.0,210.0,140.0,170.0,130.0,0
60.0,210.0,140.0,170.0,140.0,1
50.0,210.0,200.0,170.0,140.0,0
10.0,210.0,200.0,260.3263157894737,190.0,2
20.0,210.0,200.0,180.0,190.0,2
60.0,210.0,200.0,200.0,190.0,0
20.0,210.0,200.0,200.0,250.0,1
20.0,210.0,220.0,200.0,250.0,2
60.0,210.0,220.0,220.0,250.0,3
30.0,270.0,220.0,220.0,250.0,1
55.14473684210526,270.0,250.0,220.0,250.0,2
100.0,270.0,250.0,260.0,250.0,1
70.0,270.0,350.0,260.0,250.0,0
60.0,270.0,350.0,260.0,320.0,2
80.0,270.0,350.0,320.0,320.0,3
10.0,350.0,350.0,320.0,320.0,2
10.0,350.0,350.0,330.0,320.0,0
40.0,350.0,350.0,330.0,330.0,2
20.0,350.0,350.0,370.0,330.0,0
60.0,350.0,350.0,370.0,350.0,3
55.14473684210526,410.0,350.0,370.0,350.0,1
40.0,410.0,400.0,370.0,350.0,0
50.0,410.0,400.0,370.0,390.0,2
30.0,410.0,400.0,420.0,390.0,0
60.0,410.0,400.0,420.0,420.0,1
90.0,410.0,460.0,420.0,420.0,3
80.0,500.0,460.0,420.0,420.0,2
40.0,500.0,460.0,500.0,420.0,0
80.0,500.0,460.0,500.0,460.0,1
20.0,500.0,540.0,500.0,460.0,0
30.0,500.0,540.0,500.0,480.0,0
90.0,500.0,540.0,500.0,510.0,3
20.0,590.0,540.0,500.0,510.0,2
90.0,590.0,540.0,520.0,510.0,0
20.0,590.0,540.0,520.0,600.0,2
90.0,590.0,540.0,540.0,600.0,1
30.0,590.0,630.0,540.0,600.0,2
60.0,590.0,630.0,570.0,600.0,2
100.0,590.0,630.0,630.0,600.0,3
55.14473684210526,690.0,630.0,630.0,600.0,0
80.0,690.0,630.0,630.0,620.0,0
90.0,690.0,630.0,630.0,700.0,1
60.0,690.0,720.0,630.0,700.0,2
80.0,690.0,720.0,690.0,700.0,3
80.0,770.0,720.0,690.0,700.0,2
20.0,770.0,720.0,770.0,700.0,0
40.0,770.0,720.0,770.0,720.0,1
10.0,770.0,760.0,770.0,720.0,0
50.0,770.0,760.0,770.0,730.0,0
40.0,770.0,760.0,770.0,780.0,1
50.0,0.0,0.0,0.0,0.0,3
50.0,50.0,0.0,0.0,0.0,1
100.0,50.0,50.0,0.0,0.0,2
55.14473684210526,50.0,50.0,100.0,0.0,0
100.0,50.0,50.0,100.0,10.0,0
50.0,50.0,50.0,100.0,110.0,3
100.0,100.0,50.0,100.0,110.0,1
90.0,100.0,150.0,100.0,110.0,3
90.0,190.0,150.0,100.0,110.0,2
50.0,190.0,150.0,190.0,110.0,0
100.0,190.0,150.0,190.0,160.0,1
20.0,190.0,250.0,190.0,160.0,0
20.0,190.0,250.0,190.0,180.0,0
80.0,190.0,250.0,190.0,200.0,3
30.0,270.0,250.0,190.0,200.0,2
10.0,270.0,250.0,220.0,200.0,0
30.0,270.0,250.0,220.0,210.0,0
90.0,0.0,0.0,0.0,0.0,3
55.14473684210526,90.0,0.0,0.0,0.0,1
10.0,90.0,90.0,0.0,0.0,2
80.0,90.0,90.0,10.0,0.0,0
30.0,90.0,90.0,10.0,80.0,2
55.14473684210526,90.0,90.0,40.0,80.0,2
30.0,90.0,90.0,50.0,80.0,2
100.0,90.0,90.0,80.0,80.0,2
100.0,90.0,90.0,180.0,80.0,0
80.0,90.0,90.0,180.0,180.0,3
40.0,0.0,0.0,0.0,0.0,3
40.0,40.0,0.0,0.0,0.0,1
80.0,40.0,40.0,0.0,0.0,2
20.0,40.0,40.0,80.0,0.0,0
50.0,40.0,40.0,80.0,20.0,0
30.0,40.0,40.0,80.0,70.0,3
90.0,70.0,40.0,80.0,70.0,1
60.0,70.0,130.0,260.3263157894737,70.0,3
10.0,130.0,130.0,80.0,70.0,0
90.0,130.0,130.0,80.0,80.0,2
80.0,130.0,130.0,170.0,80.0,0
90.0,130.0,130.0,170.0,160.0,3
10.0,220.0,130.0,170.0,160.0,1
40.0,220.0,140.0,170.0,160.0,1
20.0,220.0,180.0,170.0,160.0,0
70.0,220.0,180.0,170.0,180.0,2
50.0,220.0,180.0,240.0,180.0,1
20.0,220.0,230.0,240.0,180.0,0
20.0,220.0,230.0,240.0,200.0,0
60.0,220.0,230.0,240.0,220.0,3
70.0,280.0,230.0,240.0,220.0,0
50.0,280.0,230.0,240.0,290.0,1
50.0,280.0,280.0,240.0,290.0,2
20.0,280.0,280.0,290.0,290.0,3
10.0,300.0,280.0,290.0,290.0,1
10.0,300.0,290.0,290.0,290.0,1
20.0,300.0,300.0,290.0,290.0,2
80.0,300.0,300.0,310.0,290.0,0
20.0,300.0,300.0,310.0,370.0,3
90.0,320.0,300.0,310.0,370.0,1
100.0,320.0,390.0,310.0,370.0,2
100.0,320.0,390.0,410.0,370.0,3
80.0,420.0,390.0,260.3263157894737,370.0,0
20.0,420.0,390.0,410.0,450.0,1
100.0,420.0,410.0,410.0,450.0,1
100.0,420.0,510.0,410.0,450.0,2
90.0,420.0,510.0,510.0,450.0,3
40.0,510.0,510.0,510.0,450.0,0
40.0,510.0,510.0,510.0,490.0,0
90.0,510.0,510.0,510.0,530.0,3
100.0,0.0,0.0,0.0,0.0,3
50.0,100.0,0.0,0.0,0.0,1
90.0,100.0,50.0,0.0,0.0,2
30.0,100.0,50.0,90.0,0.0,0
30.0,100.0,50.0,90.0,30.0,0
80.0,100.0,50.0,90.0,60.0,1
20.0,100.0,130.0,90.0,60.0,0
20.0,100.0,130.0,90.0,80.0,0
90.0,100.0,130.0,90.0,100.0,2
10.0,100.0,130.0,180.0,100.0,3
70.0,110.0,130.0,180.0,100.0,0
20.0,110.0,130.0,260.3263157894737,170.0,3
20.0,130.0,130.0,180.0,170.0,3
10.0,150.0,130.0,180.0,170.0,1
80.0,150.0,140.0,180.0,170.0,1
40.0,150.0,220.0,180.0,170.0,3
40.0,190.0,220.0,260.3263157894737,170.0,0
60.0,190.0,220.0,180.0,210.0,2
30.0,190.0,220.0,240.0,210.0,3
40.0,220.0,220.0,240.0,210.0,0
50.0,220.0,220.0,240.0,250.0,3
55.14473684210526,270.0,220.0,260.3263157894737,250.0,1
80.0,270.0,320.0,240.0,250.0,2
100.0,270.0,320.0,320.0,250.0,0
40.0,270.0,320.0,320.0,350.0,3
100.0,310.0,320.0,320.0,350.0,3
50.0,410.0,320.0,320.0,350.0,1
40.0,410.0,370.0,320.0,350.0,2
90.0,410.0,370.0,360.0,350.0,0
40.0,410.0,370.0,360.0,440.0,2
20.0,410.0,370.0,400.0,440.0,1
10.0,410.0,390.0,400.0,440.0,1
20.0,410.0,400.0,400.0,440.0,1
80.0,410.0,420.0,400.0,440.0,2
20.0,410.0,420.0,480.0,440.0,3
40.0,430.0,420.0,480.0,440.0,1
50.0,430.0,460.0,480.0,440.0,3
70.0,480.0,460.0,480.0,440.0,0
40.0,480.0,460.0,480.0,510.0,1
50.0,480.0,500.0,480.0,510.0,3
60.0,530.0,500.0,480.0,510.0,2
90.0,530.0,500.0,540.0,510.0,1
100.0,530.0,590.0,540.0,510.0,0
10.0,530.0,590.0,540.0,610.0,3
70.0,540.0,590.0,540.0,610.0,3
80.0,0.0,0.0,0.0,0.0,3
10.0,80.0,0.0,0.0,0.0,1
30.0,80.0,10.0,0.0,0.0,2
70.0,0.0,0.0,0.0,0.0,3
60.0,70.0,0.0,0.0,0.0,1
20.0,70.0,60.0,0.0,0.0,2
40.0,70.0,60.0,20.0,0.0,0
50.0,70.0,60.0,20.0,40.0,2
90.0,70.0,60.0,70.0,40.0,0
80.0,70.0,60.0,70.0,130.0,1
55.14473684210526,70.0,140.0,70.0,130.0,3
100.0,150.0,140.0,70.0,130.0,2
30.0,150.0,140.0,170.0,130.0,0
70.0,150.0,140.0,260.3263157894737,160.0,1
50.0,150.0,210.0,170.0,160.0,3
40.0,200.0,210.0,170.0,160.0,0
90.0,200.0,210.0,170.0,200.0,2
50.0,200.0,210.0,260.0,200.0,3
80.0,250.0,210.0,260.0,200.0,0
70.0,250.0,210.0,260.0,280.0,1
55.14473684210526,250.0,280.0,260.0,280.0,3
30.0,320.0,280.0,260.0,280.0,2
60.0,320.0,280.0,290.0,280.0,1
10.0,320.0,340.0,290.0,280.0,0
100.0,320.0,340.0,290.0,290.0,2
80.0,320.0,340.0,390.0,290.0,0
60.0,320.0,340.0,390.0,370.0,3
40.0,380.0,340.0,390.0,370.0,1
90.0,380.0,380.0,390.0,370.0,0
10.0,380.0,380.0,390.0,460.0,3
60.0,390.0,380.0,390.0,460.0,1
100.0,390.0,440.0,390.0,460.0,3
100.0,490.0,440.0,390.0,460.0,2
90.0,490.0,440.0,490.0,460.0,1
80.0,490.0,530.0,490.0,460.0,0
90.0,490.0,530.0,490.0,540.0,3
90.0,580.0,530.0,490.0,540.0,2
70.0,580.0,530.0,580.0,540.0,1
20.0,580.0,600.0,580.0,540.0,0
50.0,580.0,600.0,580.0,560.0,0
100.0,580.0,600.0,580.0,610.0,3
60.0,680.0,600.0,580.0,610.0,2
50.0,680.0,600.0,640.0,610.0,1
